time,tavg,tmin,tmax,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
2017-09-13,28.5,23.6,31.0,Mumbai,2017-09-13,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-14,29.1,25.0,32.4,Mumbai,2017-09-14,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-15,28.1,24.0,31.4,Mumbai,2017-09-15,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-16,27.8,26.0,31.0,Mumbai,2017-09-16,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-17,27.2,25.0,29.0,Mumbai,2017-09-17,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-18,28.5,25.4,31.4,Mumbai,2017-09-18,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-19,27.2,23.188257292445776,32.30714285714286,Mumbai,2017-09-19,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-20,24.9,23.8,27.0,Mumbai,2017-09-20,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-21,26.8,24.0,32.30714285714286,Mumbai,2017-09-21,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-22,27.7,24.5,32.30714285714286,Mumbai,2017-09-22,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-23,28.6,25.5,32.30714285714286,Mumbai,2017-09-23,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-24,28.7,25.7,32.30714285714286,Mumbai,2017-09-24,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-25,28.9,25.7,32.30714285714286,Mumbai,2017-09-25,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-26,29.1,24.5,32.30714285714286,Mumbai,2017-09-26,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-27,30.0,26.6,32.30714285714286,Mumbai,2017-09-27,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-28,30.1,27.4,33.0,Mumbai,2017-09-28,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-29,28.7,23.188257292445776,32.30714285714286,Mumbai,2017-09-29,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-09-30,29.8,25.4,32.30714285714286,Mumbai,2017-09-30,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-01,30.4,27.0,33.0,Mumbai,2017-10-01,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-02,30.6,27.4,34.0,Mumbai,2017-10-02,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-03,30.6,25.8,34.0,Mumbai,2017-10-03,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-04,31.7,25.8,36.0,Mumbai,2017-10-04,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-05,31.8,26.2,35.0,Mumbai,2017-10-05,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-06,29.6,26.0,36.0,Mumbai,2017-10-06,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-07,28.2,24.6,32.4,Mumbai,2017-10-07,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-08,28.4,24.8,32.0,Mumbai,2017-10-08,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-09,28.9,25.0,31.6,Mumbai,2017-10-09,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-10,27.9,26.0,31.2,Mumbai,2017-10-10,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-11,27.6,25.8,30.4,Mumbai,2017-10-11,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-12,29.6,26.0,33.0,Mumbai,2017-10-12,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-13,28.8,26.2,32.0,Mumbai,2017-10-13,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-14,28.1,25.8,31.0,Mumbai,2017-10-14,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-15,28.4,25.4,31.0,Mumbai,2017-10-15,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-16,29.1,24.4,31.8,Mumbai,2017-10-16,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-17,30.2,24.6,34.0,Mumbai,2017-10-17,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-18,30.3,25.2,34.0,Mumbai,2017-10-18,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-19,29.9,25.2,34.0,Mumbai,2017-10-19,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-20,29.0,23.4,32.4,Mumbai,2017-10-20,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-21,29.2,26.2,32.0,Mumbai,2017-10-21,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-22,29.6,26.0,32.0,Mumbai,2017-10-22,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-23,30.0,26.0,34.0,Mumbai,2017-10-23,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-24,30.3,22.6,35.4,Mumbai,2017-10-24,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-25,30.5,21.4,36.0,Mumbai,2017-10-25,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-26,30.8,23.3,36.2,Mumbai,2017-10-26,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-27,29.6,23.7,34.0,Mumbai,2017-10-27,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-28,30.1,23.6,35.0,Mumbai,2017-10-28,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-29,29.7,22.7,35.0,Mumbai,2017-10-29,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-30,30.2,22.2,35.8,Mumbai,2017-10-30,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-10-31,30.3,24.4,35.4,Mumbai,2017-10-31,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-01,30.3,22.6,35.0,Mumbai,2017-11-01,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-02,30.2,24.4,35.0,Mumbai,2017-11-02,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-03,29.7,22.0,34.4,Mumbai,2017-11-03,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-04,29.2,20.8,34.0,Mumbai,2017-11-04,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-05,29.6,22.6,35.0,Mumbai,2017-11-05,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-06,30.4,23.2,35.4,Mumbai,2017-11-06,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-07,29.6,23.1,35.0,Mumbai,2017-11-07,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-08,29.4,22.4,34.0,Mumbai,2017-11-08,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-09,29.7,21.5,35.0,Mumbai,2017-11-09,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-10,29.1,22.5,34.6,Mumbai,2017-11-10,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-11,28.6,21.4,34.0,Mumbai,2017-11-11,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-12,28.3,21.8,33.0,Mumbai,2017-11-12,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-13,27.5,19.3,33.0,Mumbai,2017-11-13,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-14,27.5,20.0,32.2,Mumbai,2017-11-14,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-15,28.3,20.0,33.0,Mumbai,2017-11-15,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-16,27.6,20.4,32.0,Mumbai,2017-11-16,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-17,27.9,19.6,33.0,Mumbai,2017-11-17,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-18,28.2,19.4,33.0,Mumbai,2017-11-18,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2017-11-19,29.5,18.5,34.0,Mumbai,2017-11-19,44.066,464.62000000000006,7.184,16.712000000000003,18.54,6.723999999999999,0.0,9.658,27.344,0.0,0.0,0.0,74.4
2017-11-20,28.7,21.4,34.0,Mumbai,2017-11-20,33.63199999999999,142.752,11.404,22.088,24.57,10.914,0.0,13.924,24.956,0.0,0.0,0.0,215.0
2017-11-21,29.5,22.4,33.2,Mumbai,2017-11-21,64.15799999999999,138.298,9.31,7.082000000000001,21.73,6.664,0.0,75.29599999999999,10.464,0.0,0.0,0.0,43.4
2017-11-22,29.7,24.0,34.0,Mumbai,2017-11-22,34.156,94.47,24.19,7.674000000000001,18.83,6.632000000000001,0.0,9.658,28.712,0.0,0.0,0.0,76.8
2017-11-23,28.3,18.8,34.0,Mumbai,2017-11-23,64.808,411.38,7.932,32.03,23.69,7.494,0.0,32.94,23.202,0.0,0.0,0.0,170.6
2017-11-24,27.4,18.2,32.0,Mumbai,2017-11-24,52.624,205.042,10.522,14.826000000000002,23.81,6.67,0.0,5.136,17.852,0.0,0.0,0.0,153.4
2017-11-25,27.8,19.1,34.0,Mumbai,2017-11-25,134.82,94.37,9.826,6.984,21.4,6.5920000000000005,0.0,27.146000000000004,35.40599999999999,0.0,0.0,0.0,222.4
2017-11-26,27.8,20.2,34.6,Mumbai,2017-11-26,37.754,89.22,13.047999999999998,11.65,22.3,6.299999999999999,0.0,10.996,18.064,0.0,0.0,0.0,127.8
2017-11-27,28.1,19.5,34.0,Mumbai,2017-11-27,45.418,129.40800000000002,7.944000000000001,9.074,26.17,11.048,0.0,7.686,28.034,0.0,0.0,0.0,108.2
2017-11-28,27.6,18.5,33.0,Mumbai,2017-11-28,66.106,197.466,9.64,24.952,32.21,6.708,0.0,44.968,20.174,0.0,0.0,0.0,344.8
2017-11-29,27.9,18.6,33.0,Mumbai,2017-11-29,153.942,156.232,8.142,9.406000000000002,26.52,6.486,0.0,5.67,18.364,0.0,0.0,0.0,246.4
2017-11-30,28.2,18.0,34.2,Mumbai,2017-11-30,46.736,77.188,12.547999999999998,30.85,27.5,6.658,0.0,21.438,16.328000000000003,0.0,0.0,0.0,380.6
2017-12-01,28.6,19.1,33.0,Mumbai,2017-12-01,35.684000000000005,101.062,9.526,10.014,25.79,27.684000000000005,0.0,44.746,46.504000000000005,0.0,0.0,0.0,133.2
2017-12-02,28.7,20.0,34.0,Mumbai,2017-12-02,42.282,342.21200000000005,9.262,9.728,29.07,6.308000000000001,0.0,44.686,23.488000000000003,0.0,0.0,0.0,96.6
2017-12-03,28.7,21.6,32.30714285714286,Mumbai,2017-12-03,59.918000000000006,161.064,16.182,16.756,28.17,6.692,0.0,59.79,47.04600000000001,0.0,0.0,0.0,253.4
2017-12-04,27.3,23.0,33.0,Mumbai,2017-12-04,40.966,206.466,27.778,7.254,26.61,15.958000000000002,0.0,14.552,20.126,0.0,0.0,0.0,159.4
2017-12-05,23.6,21.0,24.0,Mumbai,2017-12-05,38.146,64.3,9.624,9.006,23.47,7.504,0.0,6.161999999999999,53.126,0.0,0.0,0.0,223.4
2017-12-06,24.4,21.4,27.0,Mumbai,2017-12-06,25.96,78.112,13.072,7.082000000000001,21.11,6.562,0.0,3.564,17.098,0.0,0.0,0.0,266.2
2017-12-07,24.1,18.0,27.0,Mumbai,2017-12-07,65.08399999999999,397.308,16.008,7.220000000000001,23.93,7.82,0.0,8.190000000000001,26.808,0.0,0.0,0.0,194.2
2017-12-08,25.7,18.6,29.0,Mumbai,2017-12-08,68.204,305.696,7.275999999999999,8.748000000000001,21.25,6.692,0.0,193.86,22.29,0.0,0.0,0.0,297.6
2017-12-09,26.2,21.9,29.0,Mumbai,2017-12-09,66.116,77.118,9.35,7.1240000000000006,18.76,6.65,0.0,18.410000000000004,38.748000000000005,0.0,0.0,0.0,239.6
2017-12-10,26.2,21.2,30.0,Mumbai,2017-12-10,77.064,325.468,10.814,7.42,19.05,10.85,0.0,8.7,21.754,0.0,0.0,0.0,352.4
2017-12-11,25.7,21.6,29.0,Mumbai,2017-12-11,392.244,293.63199999999995,10.146,9.97,23.32,6.622,0.0,5.2780000000000005,24.840000000000003,0.0,0.0,0.0,239.4
2017-12-12,24.9,18.5,28.6,Mumbai,2017-12-12,43.358,336.88,30.82,21.59,31.43,6.712000000000001,0.0,39.456,26.768000000000008,0.0,0.0,0.0,336.0
2017-12-13,24.2,17.3,27.6,Mumbai,2017-12-13,63.532,328.87800000000004,9.694,12.424,31.13,6.302,0.0,4.8660000000000005,47.04600000000001,0.0,0.0,0.0,201.4
2017-12-14,24.1,15.8,28.0,Mumbai,2017-12-14,48.412,124.04999999999998,9.654,13.09,33.07,6.502,0.0,11.038,24.738,0.0,0.0,0.0,104.4
2017-12-15,25.4,17.4,29.2,Mumbai,2017-12-15,101.308,145.5,9.394,8.95,35.05,6.356,0.0,69.63,17.300000000000004,0.0,0.0,0.0,208.8
2017-12-16,27.3,19.5,32.0,Mumbai,2017-12-16,46.24400000000001,100.61,8.404,10.842,33.31,7.474000000000001,0.0,36.594,14.372,0.73,1.95,1.74,166.4
2017-12-17,28.2,19.0,32.0,Mumbai,2017-12-17,479.622,257.88199999999995,11.738,10.102,35.3,12.500000000000002,0.0,9.658,22.506,0.0,0.0,0.0,260.2
2017-12-18,27.6,18.4,32.0,Mumbai,2017-12-18,48.864,369.9320000000001,9.204,7.220000000000001,57.84,6.672,0.0,87.43,29.69,0.0,0.0,0.0,259.4
2017-12-19,27.3,19.8,32.8,Mumbai,2017-12-19,37.77,366.318,7.25,13.486,106.01,6.55,0.0,29.364,17.236,0.0,0.0,0.0,328.2
2017-12-20,26.9,17.6,32.8,Mumbai,2017-12-20,33.664,106.97399999999998,12.278,9.254,170.9,11.254,0.0,5.266,17.902,0.0,0.0,0.0,316.8
2017-12-21,26.9,15.2,33.0,Mumbai,2017-12-21,119.14999999999998,289.63,9.288,7.376,129.09,7.616,0.0,3.68,35.959999999999994,0.0,0.0,0.0,310.0
2017-12-22,26.9,16.5,33.0,Mumbai,2017-12-22,64.74600000000001,203.624,7.436,7.634,130.96,6.67,0.0,10.425999999999998,21.628,0.0,0.0,0.0,213.0
2017-12-23,26.6,16.0,33.0,Mumbai,2017-12-23,57.366,293.324,7.12,7.108,129.07,6.587999999999999,0.0,3.62,19.366,0.0,0.0,0.0,193.4
2017-12-24,25.9,16.6,32.0,Mumbai,2017-12-24,45.06,245.9,9.291999999999998,26.288,132.17,10.82,0.0,4.228,54.666,0.0,0.0,0.0,358.0
2017-12-25,26.2,16.5,31.0,Mumbai,2017-12-25,64.72999999999999,129.648,8.78,7.074000000000001,84.58,11.326,0.0,4.811999999999999,25.904000000000003,0.0,0.0,0.0,305.4
2017-12-26,27.1,18.6,33.2,Mumbai,2017-12-26,48.82000000000001,96.158,10.968,7.424,76.02,6.55,0.0,47.936,41.392,0.0,0.0,0.0,149.0
2017-12-27,26.6,16.6,32.0,Mumbai,2017-12-27,88.13199999999999,144.58999999999995,10.651999999999996,18.318,127.0,6.48,0.0,29.662,12.994,0.0,0.0,0.0,90.6
2017-12-28,25.9,16.0,31.0,Mumbai,2017-12-28,32.496,239.192,9.33,12.56,156.72,6.708,0.0,39.768,19.892,0.0,0.0,0.0,206.2
2017-12-29,25.4,15.5,31.0,Mumbai,2017-12-29,29.284,114.124,4.746,15.642,163.79,6.973999999999999,0.0,14.925999999999998,17.24,0.0,0.0,0.0,122.4
2017-12-30,25.6,16.0,30.0,Mumbai,2017-12-30,50.214,213.654,7.156000000000001,7.0680000000000005,146.13,6.618,0.0,74.78,12.71,0.0,0.0,0.0,57.8
2017-12-31,25.4,16.3,30.0,Mumbai,2017-12-31,76.80999999999999,96.328,9.8,10.996,149.36,6.642,0.0,3.958,21.222,0.0,0.0,0.0,97.0
2018-01-01,25.1,15.5,31.0,Mumbai,2018-01-01,40.388,185.75600000000003,7.888,8.732000000000001,123.48,6.772,0.28,32.312,20.758000000000003,0.0,0.0,0.0,145.6
2018-01-02,24.0,14.1,28.0,Mumbai,2018-01-02,35.588,49.962,15.078000000000005,13.056,148.1,6.08,1.64,12.488,36.44799999999999,0.0,0.0,0.0,124.6
2018-01-03,24.8,16.4,30.0,Mumbai,2018-01-03,64.38,172.11,4.676,17.387999999999998,115.35,7.465999999999999,3.64,5.282000000000001,11.928,0.0,0.0,0.0,80.0
2018-01-04,25.2,16.4,30.0,Mumbai,2018-01-04,64.38000000000001,172.11,8.894,17.387999999999998,112.87,7.465999999999999,3.55,12.336000000000002,11.928,0.0,0.0,0.0,80.0
2018-01-05,25.2,16.8,30.0,Mumbai,2018-01-05,102.162,154.936,17.824,16.554,81.9,8.580000000000002,2.68,12.428,27.378,0.0,0.0,0.0,216.6
2018-01-06,24.6,15.7,30.0,Mumbai,2018-01-06,114.826,172.112,12.914,16.078,111.01,8.166,2.97,8.156,21.692,0.0,0.0,0.0,258.2
2018-01-07,23.3,13.8,27.2,Mumbai,2018-01-07,83.03599999999999,160.686,21.112,12.544,86.45,8.414,2.62,22.384,51.028000000000006,0.0,0.0,0.0,213.4
2018-01-08,23.7,13.6,28.0,Mumbai,2018-01-08,107.59,123.578,17.404000000000003,13.308000000000002,77.62,7.968000000000001,2.49,20.994000000000003,44.708,0.0,0.0,0.0,157.4
2018-01-09,25.4,16.6,30.4,Mumbai,2018-01-09,69.0,97.508,17.898000000000003,10.016,71.35,8.046000000000001,2.14,22.038,51.116,0.0,0.0,0.0,150.4
2018-01-10,27.2,17.2,33.0,Mumbai,2018-01-10,110.724,186.588,24.142000000000003,26.996,107.05,8.084,2.43,17.818,35.1,0.0,0.0,0.0,233.6
2018-01-11,27.9,19.4,33.0,Mumbai,2018-01-11,95.682,90.13,18.062,9.946000000000002,81.3,8.114,2.13,15.579999999999998,53.842000000000006,0.0,0.0,0.0,150.4
2018-01-12,28.3,20.2,34.0,Mumbai,2018-01-12,56.53,121.21599999999998,20.564,10.218,84.96,8.512,2.16,27.51,55.260000000000005,0.0,0.0,0.0,151.0
2018-01-13,28.2,20.0,34.0,Mumbai,2018-01-13,13.080000000000002,27.306,8.744,9.358,41.92,6.268000000000001,1.93,10.0,12.813999999999998,0.0,0.0,0.0,107.0
2018-01-14,28.3,21.8,33.0,Mumbai,2018-01-14,99.478,101.396,19.61,14.594,74.0,8.05,2.12,23.354000000000003,45.664,0.0,0.0,0.0,224.4
2018-01-15,29.0,21.0,34.0,Mumbai,2018-01-15,106.482,120.002,20.86,16.932000000000002,108.92,8.608,2.53,26.638,48.502,0.0,0.0,0.0,214.4
2018-01-16,29.5,21.3,32.30714285714286,Mumbai,2018-01-16,95.148,128.974,123.26,5.572,94.91,2.972,1.96,16.044,17.452,0.0,0.0,0.0,220.6
2018-01-17,28.7,19.7,33.0,Mumbai,2018-01-17,42.918,106.602,133.25,6.910000000000001,83.65,3.952,1.46,10.538000000000002,2.726,0.0,0.0,0.0,138.8
2018-01-18,28.8,19.0,34.0,Mumbai,2018-01-18,44.7,68.938,21.35,10.407999999999998,94.41,8.5,1.22,21.76,38.744,0.0,0.0,0.0,98.4
2018-01-19,27.3,18.2,32.30714285714286,Mumbai,2018-01-19,37.014,80.362,16.906,14.185999999999998,137.24,8.152,1.42,17.056,42.816,0.0,0.0,0.0,114.2
2018-01-20,27.0,16.8,32.30714285714286,Mumbai,2018-01-20,43.074,65.96,14.916,9.588,79.37,7.022,1.16,39.86,45.702000000000005,0.0,0.0,0.0,121.8
2018-01-21,27.3,17.0,33.0,Mumbai,2018-01-21,48.754,97.232,21.494,12.31,81.58,9.242,1.29,21.31,55.804,0.0,0.0,0.0,129.2
2018-01-22,26.0,17.0,30.0,Mumbai,2018-01-22,42.918,106.602,42.38,6.9,86.28,4.454,1.3,10.538,5.43,0.0,0.0,0.0,109.4
2018-01-23,24.3,20.6,29.0,Mumbai,2018-01-23,37.292,99.278,11.778,63.722,28.18,9.366,0.83,13.262,22.79,0.0,0.0,0.0,101.6
2018-01-24,23.9,15.4,32.30714285714286,Mumbai,2018-01-24,95.924,150.21,6.83,11.686000000000002,90.98,11.316,0.1,40.16,30.264,0.0,0.0,0.0,207.4
2018-01-25,25.2,15.1,32.30714285714286,Mumbai,2018-01-25,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2018-01-26,25.8,15.6,31.0,Mumbai,2018-01-26,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2018-01-27,25.2,15.6,30.0,Mumbai,2018-01-27,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2018-01-28,25.1,15.0,30.0,Mumbai,2018-01-28,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2018-01-29,26.7,16.0,32.0,Mumbai,2018-01-29,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2018-01-30,28.0,17.8,35.0,Mumbai,2018-01-30,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2018-01-31,28.3,16.4,35.6,Mumbai,2018-01-31,47.314,408.562,7.934,10.652,28.986,12.34,0.0,11.94,25.042,0.0,0.0,0.0,149.4
2018-02-01,27.4,15.8,33.0,Mumbai,2018-02-01,44.464,37.268,10.726,13.836,143.92,6.95,1.4,7.709999999999999,13.744,0.0,0.0,0.0,93.0
2018-02-02,27.4,17.0,32.0,Mumbai,2018-02-02,43.84,74.738,12.33,9.156,94.33,6.442,1.3,7.5859999999999985,3.77,0.0,0.0,0.0,91.2
2018-02-03,27.5,16.9,32.0,Mumbai,2018-02-03,41.252,84.724,8.318000000000001,15.047999999999998,44.52,7.448,1.06,9.158,24.358,0.0,0.0,0.0,89.4
2018-02-04,27.8,17.0,33.0,Mumbai,2018-02-04,26.0,104.746,27.77,15.99,127.49,8.744000000000002,1.79,29.160000000000004,95.71,0.0,0.0,0.0,105.6
2018-02-05,27.1,18.4,31.0,Mumbai,2018-02-05,26.706,67.598,11.908,9.158,101.68,6.888,1.59,11.022,60.724,0.0,0.0,0.0,120.0
2018-02-06,27.6,19.0,34.0,Mumbai,2018-02-06,30.454,61.60999999999999,17.214,10.736,95.36,7.633999999999999,1.69,13.118,30.0,0.0,0.0,0.0,106.8
2018-02-07,26.3,21.5,31.0,Mumbai,2018-02-07,35.588,82.08000000000001,14.698,7.826,68.63,6.284000000000001,1.62,14.02,32.878,0.0,0.0,0.0,114.0
2018-02-08,25.7,18.2,32.0,Mumbai,2018-02-08,26.706,78.93999999999998,11.121999999999998,7.151999999999999,62.84,5.74,1.6,12.19,33.958,0.0,0.0,0.0,116.2
2018-02-09,26.3,16.7,31.0,Mumbai,2018-02-09,53.576,38.91,7.462000000000001,11.03,51.04,5.153999999999999,1.37,5.73,20.86,0.0,0.0,0.0,99.0
2018-02-10,25.3,17.4,29.0,Mumbai,2018-02-10,24.846,77.726,15.232,9.588,88.28,7.378,1.54,12.803999999999998,46.624,0.0,0.0,0.0,112.2
2018-02-11,24.7,17.8,28.0,Mumbai,2018-02-11,51.64000000000001,65.09,8.395999999999999,11.396,41.31,5.664,1.33,5.853999999999999,37.738,0.0,0.0,0.0,125.4
2018-02-12,24.0,16.6,28.0,Mumbai,2018-02-12,38.278,94.394,4.8180000000000005,17.96,33.95,7.198,1.04,4.464,19.848000000000003,0.0,0.0,0.0,87.8
2018-02-13,25.3,15.8,30.0,Mumbai,2018-02-13,40.11,74.686,13.706,14.012,64.53,8.086,1.41,13.204,19.809999999999995,0.0,0.0,0.0,114.2
2018-02-14,29.0,16.8,35.0,Mumbai,2018-02-14,34.04,92.906,15.546,9.998,93.35,7.432,1.5,17.983999999999998,4.23,0.0,0.0,0.0,90.8
2018-02-15,29.7,26.0,34.2,Mumbai,2018-02-15,46.904,89.776,3.108,23.932,40.8,6.214,1.01,7.754,19.462,0.0,0.0,0.0,83.6
2018-02-16,29.7,20.6,34.6,Mumbai,2018-02-16,52.752,155.23,11.428,17.71,58.1,7.662000000000001,0.96,11.076,32.598,0.0,0.0,0.0,109.4
2018-02-17,28.9,20.4,33.0,Mumbai,2018-02-17,39.386,81.252,6.68,20.702,51.66,5.720000000000001,0.99,14.09,28.056,0.0,0.0,0.0,89.4
